video_id,author,comment,
9-poYwCZxDQ,@MuhSyaifudinZuhri,Saya teringat hp nokia 2600 clasik sih... ??,
9-poYwCZxDQ,@klikiw4591,wkwkk poco,
9-poYwCZxDQ,@slametnooraziz2875,"Design yg jelek di seri pro nya??. Menurut saya pribadi harusnya ga perlu unah design dulu, toh design 16 pro juga masih bagus??<br>Menurut saya pribadi ya",
9-poYwCZxDQ,@sttefboy,POCO 17PROMAX,
9-poYwCZxDQ,@ArifRahman-st3xo,"Bang tolong iphone 17 dibandingin dengan poco x7pro atau poco f7, buat iseng-iseng doang",
9-poYwCZxDQ,@hendriksenduk9862,"Iphone 17 Pro, contrast agak tinggi",
9-poYwCZxDQ,@danielfirdaus,"iPhone 16 aja belum kebeli, yang 17 sudah keluar lagi.",
9-poYwCZxDQ,@suhusuhu-g9q6s,bismillah beli 4 tahun lagi,
9-poYwCZxDQ,@ianandria6710,"semenjak di tinggal steve job, terus di ganti sama timcook, ya iphone ga ada inovasinya, malahan cuman manfaatin loyalitas konsumen demi margin keuntungan yg lebih besar, yg awalnya think different, sekarang jadi think deviden, contoh nyatanya siri aja dia yg jadi pelovor asisten virtual pertama di perangkat mobile, eh sekarang malahan kehilangan arah, banyak bug dll nya semenjak di tinggalin steve job, kalah jauh di bandingin kompetitornya, rip apple",
9-poYwCZxDQ,@lindaheliawati640,"Masi 17 aq, mau beli klau 25 pro max",
9-poYwCZxDQ,@IvanBakhtiar-b6v,Pajak ohh pajak,
9-poYwCZxDQ,@RaNs.46,"Baru kali ini tertarik sama Iphone setelah ngeliat upgrade yang oke, tapi sayang harganya tidak memungkinkan ??",
9-poYwCZxDQ,@Ikaiapparel,"iphone 17 udah keluar, saatnya aku beli iphone 6",
9-poYwCZxDQ,@naufalaflahubaiddillah760,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=790"">13:10</a> yaelah niru ONE UI 5.1 hahahaaa (aku coba di A51 juga bisa) hahahahaaa",
9-poYwCZxDQ,@anarsk4004,Kamera depan nya revolusioner sih!<br><br>Bisa lebar tapi lebih detail pas di zoom. Karna teknologi square lensa sih??,
9-poYwCZxDQ,@Rey-yd1bo,Pro = Aib??,
9-poYwCZxDQ,@randy04-r2s,Aku udah beli di luar negri kena 4000,
9-poYwCZxDQ,@tigerian1994,"Saya dan istri masih pakai iPhone 11, istri sudah 5 tahun lebih, saya 3 tahun sejauh ini gak ada masalah teknis <br>Yang jadi masalah cuma memori penyimpanan saja <br>Sejauh ini oke dan gak ada masalah..",
9-poYwCZxDQ,@adamrevaldy4355,Mirip charizard,
9-poYwCZxDQ,@rezarandy22,jaman dulu iPhone boleh berbangga.. sekarang keliatan udah ketinggalan sama Huawei,
9-poYwCZxDQ,@ArjunaBagaskara-w2w6p,Ni hape max harga seharusnya 7jutaan. 30 jt overpriced dan ga sepadan dengan fitur2 yg didapat.,
9-poYwCZxDQ,@Purnawarman591,"Iphone sekarang jual brand bukan jual inovasi &amp; teknologi. Berbeda dengan Oppo, Xiomi, dan Huawei mereka jual Teknologi &amp; inovasi, upgrade fitur2 canggih dengan harga kelas menengah premium dan terjangkau contohnya xiomi poco f7 dengan fitur sangat sangat canggih tapi harga hanya 6 jutaan",
9-poYwCZxDQ,@Agelfunboywormhead,17 pro orange mirip samsung m23 jir ??,
9-poYwCZxDQ,@rizqi205,Cepetan bang review selanjutnya gw mau beli ??,
9-poYwCZxDQ,@romyapriyanto3887,Kagak ada inovasi.pel pel,
9-poYwCZxDQ,@Buana_Gaming,Mirip Poco ??,
9-poYwCZxDQ,@rizalmna1,Tambah 30menit lg jadi kek nonton film yang 1 jam,
9-poYwCZxDQ,@muhronnyhariyono9104,17 Poco pro max,
9-poYwCZxDQ,@No.V312,Iphone17 warna hijau sange?,
9-poYwCZxDQ,@ryokay7368,"Baru kebeli iphone 11<br>12,13,14,15,16,17 nya masih tawakal??",
9-poYwCZxDQ,@firmanaikatsu-kiwarriors5233,iPhone 17 Series - Akan segera Masuk Resmi ke Pasar Indonesia Pada Awal Bulan Oktober mendatang... <br><br>Dimana Pada Pertengahan Bulan September ini iPhone 17 Series Sudah Bisa Pre-order Sekarang juga sebelum Launching perdana di pasar Indonesia Pada bulan depan nanti! ??????<br><br>Bagaimana Menurut kalian! Apakah Mau Tungguin beli iPhone 17 Series versi Resmi atau Sewa Hotel Terlebih dahulu? ??????,
9-poYwCZxDQ,@Uwais_A_Q_0511,"Kalo yang komen 30 juta mending beli ini,mending beli itu<br>Berarti Hp ini pemasaran nya bukan anda...!<br>Anda tinggal skip,atau cukup tonton dan simak video nya saja...!",
9-poYwCZxDQ,@RastaKill-j5b,Ni masanya beli iphone 7..udah murah harganya ??,
9-poYwCZxDQ,@fangf_99,"Hp yg lagi di pengen adekku, sebagai tim android diri ini duduk manis aja sambil liat review??",
9-poYwCZxDQ,@robbyfirly1709,"Oke nunggu harga 7 jutaan kayak ip 13 skrng hehe, lumayan udah 120hz, mungkin bakal beli 4 tahun kedepan",
9-poYwCZxDQ,@kurosu4364,"yg pro ga menarik, mending ip 17 reguler ??<br>dari 60hz ke 120hz sangat berasa",
9-poYwCZxDQ,@G.pamungkasz,"Seperti biasa teknologi makin update, KITA sama kayak negra ini, gini&quot; aja ??",
9-poYwCZxDQ,@h634hehe,ini yg bener poco versi mevvah,
9-poYwCZxDQ,@uhyesd,Udh bagus review mlh muncul mmx ??,
9-poYwCZxDQ,@Sepugim,kapan dijual resmi dan ready di Indonesia? soalnya saya pengen nyobain di Ibox/Digimap nanti ????,
9-poYwCZxDQ,@rofiqra8811,Pantesan android pun juga agak anget pas di bikin tranparan gitu,
9-poYwCZxDQ,@Pengen.sukses-x7r,Apakah iPhone akan bernasib seperti nokia,
9-poYwCZxDQ,@angginugraha5403,nonton pake iphone SE iphone majapahit ??,
9-poYwCZxDQ,@Saboy-r8o,Next unboxing Hp [ IKKO MIND ONE ] ya bang..????????,
9-poYwCZxDQ,@adnanaryhatman,Yang 17 basic kaya sprigatito di pokemon. Mirip banget,
9-poYwCZxDQ,@lambeturoh,"Katanya bahasa indonesia sudah resmi masuk kedalam UNESCO,tapi kenapa gk ada di kotak iPhone bg,malah yg ada bahasa malaysia,",
9-poYwCZxDQ,@Lugnio,Sy nunggu harga iphonenya agak turunan dikit lah.. nunggu base model jadi 15 juta apa 14 juta dah.. ????,
9-poYwCZxDQ,@bayurandy146,Ada yng udah beli terus nonton ini gak ya??,
9-poYwCZxDQ,@shinyakogami7962,bukane inbuilt microphone ya bukan speaker,
9-poYwCZxDQ,@NaufalIvanBL,coba foto pake mode manual &amp; format raw bang biar tau kemampuan asli sensor nya,
9-poYwCZxDQ,@Elektronik_Oki_jaya_game,Warna lempengan kaca di belakang nya kaya stiker buat kasih nama dan kelas anak sekolah yg lagi ulangan umum,
9-poYwCZxDQ,@muhammadridzwan-uu8wm,ok,
9-poYwCZxDQ,@Kang_bakso_Wijaya,Denger denger harga saham Apple malah turun setelah launching iPhone 17 ini.... apakah ini pertanda???!!,
9-poYwCZxDQ,@hariharsananda5015,"Menit <a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1504"">25:04</a> kukira casing akan menyamarkan desain yg &quot;belum masuk&quot;.. Eh.. Malah memperburuk.. ??",
9-poYwCZxDQ,@ekoseptio197,"Di produksi china??,rugi dong harganya ttp mahal",
9-poYwCZxDQ,@KudetGaming-v2w,Tim yang no skip2 video<br>????,
9-poYwCZxDQ,@COCYTUZAN,IPHONE TERINSPIRASI POCO SEPERTINYA??,
9-poYwCZxDQ,@rendiherdiyanto8958,"Kualitas audionya jelek, kadang suaranya keras banget, kadang suaranya ga kedengeran, volume di + malah kekerasan, di - gada yg kedengeran.",
9-poYwCZxDQ,@nahumam,Ini dia yang udah ditunggu dari kemaren2 ??,
9-poYwCZxDQ,@tommyalvarezsaputra7870,Design menuju kehancuran ??,
9-poYwCZxDQ,@falatehanmaulanasahid12,Bg coba bandingkan hp iPhone lawan Huawei pura 80 ultra bg ingin lihat kamera iPhone vs Huawei pura 80 ultra bg,
9-poYwCZxDQ,@Bahlil_Hitam,tumben warna iphone kolaborasi sama shopee,
9-poYwCZxDQ,@ibalofficial2093,Warna baru ip 17 pro model mirip atau sama dengan warna album baru mbk Taylor Swift the life of showgirl,
9-poYwCZxDQ,@umin24,"itu pas test camera kok hasil ipone 17 kok jauh lebih kuning ya drpda yang 16. effek lampu, layar  apa gimana?",
9-poYwCZxDQ,@BrowniesSoftcake,lagi-lagi yang varian biasa layarnya pelit banget wkwkwk,
9-poYwCZxDQ,@Pepz_Doang,"Nonton pake hp jadul, samsung A20 ??",
9-poYwCZxDQ,@jokerganteng7866,Warna orange  lgs ingat gopix 4,
9-poYwCZxDQ,@anythingcouldhappen13,bagian belakangnya ga pake backglass ya skrg?,
9-poYwCZxDQ,@tzy04,Ngikutin gengsi gada abisnya ??,
9-poYwCZxDQ,@helgaaaazizi91,Awas baret bang ??,
9-poYwCZxDQ,@nanta7779,Inovasi gitu&quot; aja<br>Selalu bagus buat investor <br>Value nihil buat user<br>Siri gak mau dikembangin,
9-poYwCZxDQ,@isondiab5165,Akhirnyaaa...tim yg nunggu ...meski gak beli??,
9-poYwCZxDQ,@adasakrun,??????????,
9-poYwCZxDQ,@imanual5,Desain UNIK / ANEH ?? ??,
9-poYwCZxDQ,@AgungRrizkita,"biar autorotate kayanya harus lebih dari 2 orang bang, 3-4 orang mungkin hehe",
9-poYwCZxDQ,@hadijoe-m4c,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=185"">3:05</a> hijau miskin ga tuhh :(",
9-poYwCZxDQ,@phiidhee,Kak katanya dulu IP 17 Series PRO bukanhya bisa dipakai ngecharge ke hp lain tinggal di taruh di atasnya? Apakah kabar kmren tidak benar ya?,
9-poYwCZxDQ,@faridaalqadry3267,Di tunggu tunggu Dari David yg iPhone 17 hahahaha baru muncul kayak nya blum sah deh kalo aku harus liat canel David,
9-poYwCZxDQ,@DeniAgus-x1b,BANG RIVEW HUAWEI WACTH GT 6 PRO bang,
9-poYwCZxDQ,@Agelfunboywormhead,gw mantan user iphone yg skrg make android. gw ngerasa inovasi iphone skrg ga se WOW jaman steve. di zaman AI skrg gw rasa AI di produk&quot;apple masih kalah jauh dengan flaghsip android. mungkin apple skrg udah ga think different tapi think divident,
9-poYwCZxDQ,@little_kittcutie,"Warna ijo Sange..  Apa sage bang??,,??",
9-poYwCZxDQ,@uzumakinaruto2758,Keren gan,
9-poYwCZxDQ,@kimbum1835,Klo landscape harus lebih dri 2 orang,
9-poYwCZxDQ,@dhiat99channel73,Tim yang tetap stay di 16Pro????,
9-poYwCZxDQ,@solikintel,Tim yang beli doank tanpa lihat vidio ini... cuma ikut komen sini kumpul??,
9-poYwCZxDQ,@triadykusworo8002,Kok video nya agak ngelg² bang ngga singkron antara suara sama gambarnya,
9-poYwCZxDQ,@sandy.hwng8,Samsung; &quot;3x48 is not even 200&quot;,
9-poYwCZxDQ,@pashaChanel56,iPhone 17 yang paling bagus sih menurut ku,
9-poYwCZxDQ,@stephieks2,"???????? kok design nya ngga banget yaa, menurutku..  ???? - spt ada tempelan dompet2 aksesories gitu belakangnya.. ??",
9-poYwCZxDQ,@gusnan2658,30 jeti ? &quot;mending rakit pc&quot;,
9-poYwCZxDQ,@bramnoon5353,Desain icon default mengingatkan desain gradasi tahun 2012 kebawah ya,
9-poYwCZxDQ,@samudraft,Saatnya unboxing video bang david??,
9-poYwCZxDQ,@m.nugraha8622,gede banget pajak indo yang umrnya cuman 5 juta ini wkwkw,
9-poYwCZxDQ,@famax1706,"Saya jelas bukan target marketnya. Saya gak masuk circle hp di atas 3 juta. Liat harga iPhone ini di tokped 30 juta lebih, terasa kok bisa ya hp segitu mahal?<br>Atau mungkin harga segitu masih Lom seberapa? Ada yg lebih tinggi LG kah?",
9-poYwCZxDQ,@nopisaputra5240,iPhone air juga 2.0 USB c nya bang..  salah info nih bang David,
9-poYwCZxDQ,@peanuts7.0,lebihh tertarik sama pembahasan Xiaomi 17 pro max sihh,
9-poYwCZxDQ,@cakkoi779,Ga lgsg bandingin ma Xiaomi 17 pro dgn iphone 17 pro nih ko... Design sama tp kok liatnya lbh level up design Xiaomi,
9-poYwCZxDQ,@4ma07_farhanarianto2,Banggg pdhl gue nungguin iphone air,
9-poYwCZxDQ,@ohemzy9751,I-Phone identitas turun ??,
9-poYwCZxDQ,@MARS.2109,Yang ip 16 nya warisin  ke saya ajah bang??,
9-poYwCZxDQ,@nanicreator3868,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1503"">25:03</a> kayak Poco ??",
9-poYwCZxDQ,@mgfpsenpai1556,bagus huawei 80 pure ultra wkwkw,
9-poYwCZxDQ,@ichsanichsan9987,"Ga apa2 jujur aja, foto yg 16 pro lebih bagus dari 17 pro. Paling nanti jadi kurang laku dipasaran....??",
9-poYwCZxDQ,@retnowigati4081,Nonton smbil nongkrong ngeden??,
9-poYwCZxDQ,@1Erlangga,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1829"">30:29</a> bahkan kamera nya lebih bagus yg 16 pro, 17 lebih kek smoth kyk vivo/oppo??",
9-poYwCZxDQ,@heykhrisna,"Bang kalo Zoom sedeket itu (yang di meja) bukan pake lensa telephoto. Itu pake main camera yang di crop, soalnya lensa telephoto iPhone aktif jarak objek diatas 90 cm.",
9-poYwCZxDQ,@axdhaairlangga2571,"Seri 17 apple blunder, bakdoornya jadi aluminiun dan frame nya juga jadi rawan lecet, Banyak kasus di luar negeri. Udah bener bener pakek titaniun malah downgrade. Tapi layarnya makin kuat sih pas di tes jerry. Jadi yang terbaik masih seri 16. Hindari seri 17 kalau gak mau iphone gampang lecet.",
9-poYwCZxDQ,@atasangin,"GAK ADA CHARGERNYA, GAK ADA CHARGERNYA, DAN GAK ADA CHARGERNYA...",
9-poYwCZxDQ,@mhmdfajar1732,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1539"">25:39</a> bukan masalah gak suka <br>Suka suka aja<br>Cuma gak ada duitnya aja ????",
9-poYwCZxDQ,@kasyinara227,Bagus kamera 16 pro??,
9-poYwCZxDQ,@XIEEE27,16 promax gw tertawa terbahak2 bg davidd apalagi bagian versus kamera tdi ????,
9-poYwCZxDQ,@MyName-wo4fr,Bang mint saran hp samsung 5jutaan buat harian aja,
9-poYwCZxDQ,@apanmarch6643,Landscape hanya di mode video keknya bro foto gk,
9-poYwCZxDQ,@defriananhas,120Hz iphone serasa 240Hz android ckckck,
9-poYwCZxDQ,@ryoeko1434,17 pm warnanya kek boba milk tea bang serius dah,
9-poYwCZxDQ,@murtywibowo962,Btuh 3 orang bang selfie nya spya landscape,
9-poYwCZxDQ,@EdyGunawan-z9z,Di kampung ku da dapat tanah,
9-poYwCZxDQ,@zuruu,"damn, hp gw langsung bakal dikira ip 17 pro nih ??????",
9-poYwCZxDQ,@ilhamtaufik7809,Auto landscape untuk video saja. Fyi,
9-poYwCZxDQ,@edirohedi6769,kamera masih kalah dengan si harmony,
9-poYwCZxDQ,@jackathena,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1504"">25:04</a> ??",
9-poYwCZxDQ,@nalahuddin2312,"Kayaknya itu karena filter warna fotonya bg, karena di 16 pro itu kayaknya yang default, kalo yang 17 pro itu kayaknya pake filter yang amber atau golden atau apa gitu makanya keliatan beda detailnya wkwkwk cmiiw",
9-poYwCZxDQ,@mallasuwandi8521,Coba bandingin sama huawei pura 80,
9-poYwCZxDQ,@udinnpegi,Yang kangenn gatgerin review misteri box/review barang aneh ??????,
9-poYwCZxDQ,@aziz_fahmiofficial,Bahkan pajak iphone bisa buat beli iphone??,
9-poYwCZxDQ,@PetaniYgBarokah,"Gag pke titanium lg,paling biar makin banyak untungnya??karna bahan titanium mahal",
9-poYwCZxDQ,@ltonsync5859,"Download aja terus pidionya<br>Beli ,kagak ??",
9-poYwCZxDQ,@Csmintoz,Bingung bngt mau pilih iPhone yg mana.. ? <br><br><br><br>Akhirnya  bingung juga duitnya,
9-poYwCZxDQ,@AlinnaStore-s2j,Review pertama,
9-poYwCZxDQ,@akbarhday,"walaupun lagi krisis, tapi ga tau kenapa pasti banyak yg beli iphone baru ini. orang2 cari duitnya ngapain ya",
9-poYwCZxDQ,@salamauskolinen6593,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1795"">29:55</a> zoomnya 17 pro lebih satuared",
9-poYwCZxDQ,@jamesearl2372,"Udah mulai ninggalin produk2 pro us, Israel.. coba cek apakah ada hubungan nya?",
9-poYwCZxDQ,@MelodiNesiaYT,"gua nonton ini bukan untuk jadi referensi buat beli, tapi mau nyari kelemahannya buat di roasting di sosmed",
9-poYwCZxDQ,@ariefpurnama4447,Maaf gak dulu,
9-poYwCZxDQ,@putuadhik,Upgrade dari 15pm 512gb ke 17pm worth it gak ya?,
9-poYwCZxDQ,@fazaarsydd,"jujur aku user iphone yg bingung liat iphone 17 pro...<br>kyk pocco iya, tp katanya bisa nyebarin panas... inovasi fisik mmm aneh, siri gitu&quot; aja (kalah sama ai yg diselipin di hp&quot; lain).... cuma emg ios nya update, kamera update, umumnya hp pada umumnya... kalo ngomongin inovasi untuk sebuah hp menurutku sudah mentok semua, kalo pun ada paling ya chipset, megapixel lebih gede, os baru, ditaruh ai yg emg udh dikembangin developer ai sendiri.... udah sih itu doang, kalo pun ada inovasi paling baru ya nanti arahnya bukan hp lg yg jd daily driver... mungkin teknologi lain yg lebih efisien, simpel dan futuristik ??",
9-poYwCZxDQ,@danikurniawan345,??Tim samsung ??,
9-poYwCZxDQ,@istorie.memories,"Dan yak… layar iphone masih tidak konsisten ??????<br>17 pro kek kuning banget, khususnya pd skin tone",
9-poYwCZxDQ,@FiqiAmd,Mending beli ipong 16 yang turun harga atau ini?,
9-poYwCZxDQ,@Uwais_A_Q_0511,Yakin bang pembayaran pajak nya sebagai penerimaan Negara?,
9-poYwCZxDQ,@alvinherpavi9107,"Kata bang iqbal iphone 13 pro max lemot iOS26 ?? Ini aq pakai iphone 12 basic iOS 26 kok fine fine aja ya, ga ada lemotnya malah baterai skrng lebih hemat",
9-poYwCZxDQ,@fadelgbastian2349,Nunggu ip 17 base model turun harga kek ip 15 jadi 10 jutaan hehehe,
9-poYwCZxDQ,@naomilaww,"Suka banget warna ip 17, semoga th dpn bisa kebeli skrg nabung dulu wkwkwk ??",
9-poYwCZxDQ,@Nai???,ip 16 pro bakal discontinue ga?,
9-poYwCZxDQ,@Ottertiles,&quot;Woy apple ganti DESIGN lah&quot;<br>Apple ganti design:,
9-poYwCZxDQ,@fajar-wf1ri,"ada yg terlewat bang david , iPhone 17 base model udh gaada internal 128gb lagi sekarang standar nya udh 256gb.",
9-poYwCZxDQ,@MsSatriyo,Gila 30 juat ??<br>Gpp david review juga dapatnya lebih dari 30 juta,
9-poYwCZxDQ,@bola759,Selamt datang saudara poco??,
9-poYwCZxDQ,@FancyGrill-v5h,Poco,
9-poYwCZxDQ,@styaningsih1824,"Poco x7 gwe di kasih logo ipon udah mirip itu, ijonya sama kameranya mirip????",
9-poYwCZxDQ,@Nanogat,mamam nih 120hz ??,
9-poYwCZxDQ,@muhmadanto1992,Tuh kty seri pro bahan alumunium catnya gampang ngelupas alias mudah kena gores ..... ????<br><br>Bener gk tuh<br><br>Pdhal hp mahal2 malah bagusan yg titanium,
9-poYwCZxDQ,@rifqianugraha,??,
9-poYwCZxDQ,@maulanaabdul4227,bang review galaxy A17,
9-poYwCZxDQ,@dxrir358,Bg kasih buat aku satu,
9-poYwCZxDQ,@DamnnMan,"Ayooo bang, lanjut ke xiaomi 17 pro hahahaha. Teruskan jadi reviewer pertama di Indonesia ??",
9-poYwCZxDQ,@linalusianalusi3267,Nah yang ditunggu tunggu,
9-poYwCZxDQ,@didimidani,Poco 17 pro ????????,
9-poYwCZxDQ,@putratv_official,iPhone 17 pro kaya Jerry ??,
9-poYwCZxDQ,@SuperStayyy15,"Nonton sambil makek ip 13, klo ada rejeki lebih semoga bisa kebeli yg ip 17 ajah ud cukup hehehe yg pro ya kurang tertarik soalnya modelnya bagi gw poco banget.",
9-poYwCZxDQ,@imamsuntoro9681,Studio ponsel keren sih aku juga beli iphone 16promax ke dia,
9-poYwCZxDQ,@feromoonn,"Secara ukuran dan selera, saya lebih suka iphone. Tapi secara biaya, dompet saya milih itel ??",
9-poYwCZxDQ,@aoijibratul4588,Key points upgrade iphone 17 <br>1. Chipset (wajar/sudah jadi syarat minimal utk seri HP pada umumnya). <br>2. User interface (skali lagi wajar) <br>3. Model 17 pro (saya pribadi tidak bgitu suka krn tidak mengikuti desain iPhone pada umumnya yang memberi kesan minimalis dan elegan. <br>4. Sensor kamera HP beserta software nya (upgrade ini yang paling bgus menurut saya. Bukan full inovasi sebenernya krn basically hanya memperbesar sensor dan pixelnya. <br>5. Refresh rate yang upgrade dari 60 ke 120 di base model. (INI BUKAN UPGRADE INI CUMA FITUR YANG AKHIRNYA DIBUKA KUNCINYA) <br><br>Downgrade: <br>Lensa zoom yang tidak setinggi dlu TAPI berkat upgrade sensor dan software tidak begitu terasalah. <br><br>Kesimpulan: <br>Belilah HP dengan bijak; sesuai budget dan sesuai kebutuhan.,
9-poYwCZxDQ,@dhan4221,Brrti 17 best model msuk ke indonesia 17 juta dong yah mahal bnget,
9-poYwCZxDQ,@yusuriru,Ijo miskin ????,
9-poYwCZxDQ,@guruhprasanjaya135,Pajak oww hehe,
9-poYwCZxDQ,@bryanprasetya23,Hasil 17 pro kameranya makin over proses??,
9-poYwCZxDQ,@AlfaMarket-j1w1q,Hp idaman warga Konoha rilis lagi??,
9-poYwCZxDQ,@ridwanvlragarte831,Bagus bang david hp iphone nya keren ????,
9-poYwCZxDQ,@Kykeren,Bagi link shop yg versi HDC nya bang david??,
9-poYwCZxDQ,@MANCINGMON,Gak mungkin beli tapi tetep nonton sampe habis??,
9-poYwCZxDQ,@netizen2667,Designnya yg pro kurang menarik??,
9-poYwCZxDQ,@hydanlc1880,Dari satu video ini kita tau kalo iPhone 17 hanya ada sedikit perubahan dan sedikit upgrade dgn harga selangit,
9-poYwCZxDQ,@FiN_12,Mau beli ngga minat yang penting nonton,
9-poYwCZxDQ,@filmogrhap,"Aku masih request, minta tolong dibikinin riview mic buat ngonten atau rekaman dibawah 1 juta ??.",
9-poYwCZxDQ,@wilfriedway8012,Kenapa pajaknya mahal ? kan pajak import indonesia dan usa untuk elektronik dah d trunkan si trump ??,
9-poYwCZxDQ,@MahmudSafiq-mx6bc,Nonton pake samsaung s7 ????,
9-poYwCZxDQ,@KINGYOUTUBE-j3g,"IPON ITU GINI GINI AJA GAK BRUBAH...MAUnya mah Layar udah 8,4 in kaya steamdeck, dan sudah bisa main game PC,  kamera harusnya sudah upgrade 30x zom Jangan masih 10x,  trus sudah bisa  proyektor  TV",
9-poYwCZxDQ,@mitsukitririzky9489,ini nih yang ditunggu tunggu,
9-poYwCZxDQ,@yusayutaka5933,siapa yang udah beli sama ky saya  ? ??????,
9-poYwCZxDQ,@obatpusingTV-18,Sage warna pastel,
9-poYwCZxDQ,@Laldayy,Android udah mendominasi,
9-poYwCZxDQ,@rizkysenja4964,gimana udah senang versi 17 regular udah 120hz?,
9-poYwCZxDQ,@K_techspeed,Mending ip 16 promax ataw ip 17??,
9-poYwCZxDQ,@usmanaffandi2209,Masuk indo harga nya gk masuk akal,
9-poYwCZxDQ,@cusdutgaming7427,rumah aing ijo miskin lagi wkwk??,
9-poYwCZxDQ,@Dont_call_me_Amat,Bang David...Xiaomi 17 Pro juga bang...Krn mirip dgn iPhone 17 ????,
9-poYwCZxDQ,@ahmadzulfikar1,xiaomi mi 17 keren juga ??,
9-poYwCZxDQ,@SinoleProject,Membeli mahal sesuatu yg mudah hilang??,
9-poYwCZxDQ,@wahyusantosofficial1983,Model jauh lebih suka IPHONE 17,
9-poYwCZxDQ,@MassDanny,"baru kemaren gua beli hp ini,emang enak bgt buat sehari hari apalagi buat main. cuman ga lama tiba tiba gua bangun dari tidur",
9-poYwCZxDQ,@muklasofficial8024,"Xiomi 17 Pro : Cuma Ketawa , Kakakaka<br><br>Huawei pura 80 Ultra : wkwkwkwkwkwk",
9-poYwCZxDQ,@gaengbimgaemgbim7531,Bagusan hp 1 jt an bang pungsiya sama,
9-poYwCZxDQ,@kapten_Romero,Ugradenya luar biasa ??????,
9-poYwCZxDQ,@yan2410,Hasil kamera pro tahun ini seperti downgrade dibanding hasil kamera pro tahun lalu,
9-poYwCZxDQ,@musicjr519,Warna hijau itu malah inget goggle pixel??,
9-poYwCZxDQ,@irvanmahardika8933,Udah 16 pro aja wkwkwk...,
9-poYwCZxDQ,@tomcobain,"Kamera bagus an 16 pro karna belom upgrade ios itu, belom kena nerf ??",
9-poYwCZxDQ,@suryaaghani,Anjay,
9-poYwCZxDQ,@BantuL007,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=918"">15:18</a> secara dimensi iPhone 17 sama persis dengan iPhone 16 Pro (beda tebalnya aja), jadi harusnya bezzel-nya sama persis. Secara ukuran &amp; rasio layar juga sama. ??",
9-poYwCZxDQ,@pemain8778,iPhone 17 reguler masih bagus sih desainnya masih belum berubah,
9-poYwCZxDQ,@triyantoprabowo1316,Ada yang ngerasa ga mirip hp poco sama google pixel??,
9-poYwCZxDQ,@rydOne,Inovasi ipong: warna baru ??,
9-poYwCZxDQ,@WafiNurSifa-l4k,Realmi c11 bisa apa,
9-poYwCZxDQ,@omjack1990,Aing mah masih setia ma pixel3..????,
9-poYwCZxDQ,@Pawas-ru9pk,iPhone 17???? sendiri dong,
9-poYwCZxDQ,@Aresszero,"makin ke sini makin b aja, udah paling bener iphone rilis 2 tahun sekali",
9-poYwCZxDQ,@brilliandra78,bang reiview gamepad dong atau stik buat main ps gitu dari yang murah sampe agak mahal,
9-poYwCZxDQ,@RanggaSaputra-g4e,"Dlu tiap ada rilis baru iPhone tuh rasanya kyk sukaa gt, tp skrng skrng ini kyk udh biasa aja &quot;ohh itu aja&quot;, udh ninggalin ekosistem Apple kecuali Mac, dari xs max setalah xs max kyk ngelihat iPhone  biasa aja.",
9-poYwCZxDQ,@Kevin-pk4kb,"Harusnya spotlight nya di iphone air, dia malah ga unbox itu????",
9-poYwCZxDQ,@nofanrzd,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1040"">17:20</a> kalau mau landscape auto minimal di frame 3 orang bg. Kalau berdua emang kek gitu bg",
9-poYwCZxDQ,@mister_ulum,"Mungkin harus orang nya minimal bertiga, biar bisa lanskap",
9-poYwCZxDQ,@djstorybreakbeat6084,30jt dapat motor/mobil tahun tua ??,
9-poYwCZxDQ,@ngaglik125,"haduuu baru kali ini ngerasain pengen pindah ke iphone,layar 120 hz ditambah berita android mau ngebatasin sideloading,gimana yee",
9-poYwCZxDQ,@Ransdiecast,Bismillah semoga kaya raya amiiiiiiin,
9-poYwCZxDQ,@selo-x2e,"nyenggol &#39;pajak&#39; ...lucu saja bang.<br>ketika mereka minta tax holiday, kita yg suruh bayar pajak.<br>GAK FAIR BANGET<br>katanya inestasi besar di kita??...yg sdh2 mereka cuman php dr awal dulu...boleh cek deh investasi amerika di kita?..NOL.<br>(klo hibah2 ke LSM mungkin)<br>2025 awal sdh fix tuh jgn2 duit yg katanya buat investasi cumn mandeg di para pembuat regulasi...??",
9-poYwCZxDQ,@Kotaro_minami,14 aja belum ke beli<br>17 udh keluar<br>Hmmmmmm,
9-poYwCZxDQ,@ekafreezal,Ga sabar nunggu Xiaomi 17 masuk indo ??,
9-poYwCZxDQ,@elechoschannel6048,Akhirnya POCO 17 MUNCUL,
